Stem,Status,Description,LineData
Leaf_Algal_Leaf_Algal_263_jpg.rf.b05adc1fcb240bb916dada346070968a,MALFORMED,Invalid part count,3 0.5390625 0 0.553125 0 0.5546875 0.009375 0.5578125 0.0109375 0.5578125 0.021875 0.5609375 0.0234375 0.5609375 0.03125 0.5640625 0.0359375 0.590625 0.0375 0.5921875 0.040625 0.5984375 0.040625 0.6 0.04375 0.6171875 0.0453125 0.61875 0.0484375 0.628125 0.05 0.6296875 0.053125 0.6359375 0.053125 0.64375 0.0609375 0.6546875 0.0625 0.659375 0.06875 0.665625 0.0703125 0.66875 0.075 0.6734375 0.075 0.6765625 0.08125 0.6828125 0.0828125 0.6875 0.090625 0.690625 0.090625 0.696875 0.0984375 0.703125 0.1 0.7078125 0.109375 0.725 0.125 0.725 0.1296875 0.7296875 0.13125 0.7296875 0.134375 0.7359375 0.1375 0.7375 0.1421875 0.7453125 0.1484375 0.7453125 0.1515625 0.753125 0.1578125 0.7546875 0.1671875 0.7609375 0.1703125 0.7625 0.1796875 0.7703125 0.1875 0.7703125 0.1921875 0.7734375 0.19375 0.775 0.1984375 0.7796875 0.196875 0.78125 0.1484375 0.784375 0.146875 0.78125 0.14375 0.784375 0.1421875 0.784375 0.125 0.7875 0.1234375 0.7890625 0.0984375 0.7921875 0.096875 0.7921875 0.08125 0.79375 0.0734375 0.796875 0.071875 0.79375 0.06875 0.796875 0.0671875 0.796875 0.0578125 0.8 0.05625 0.8015625 0.025 0.8046875 0.0234375 0.80625 0.003125 0.809375 0 0.865625 0 0.8671875 0.00625 0.8703125 0.0078125 0.8703125 0.01875 0.8734375 0.0203125 0.875 0.0296875 0.88125 0.0359375 0.8875 0.0359375 0.8921875 0.040625 0.903125 0.040625 0.9046875 0.04375 0.9484375 0.04375 0.9546875 0.0453125 0.95625 0.0484375 0.9921875 0.05 0.9953125 0.05625 0.9984375 0.0578125 0.9984375 0.084375 0.9953125 0.0859375 0.9984375 0.0875 0.9953125 0.090625 0.9953125 0.09375 0.9984375 0.0953125 0.9984375 0.1390625 0.9921875 0.14375 0.9921875 0.1484375 0.9875 0.15 0.9875 0.1546875 0.9984375 0.1609375 0.9984375 0.24375 0.9953125 0.2453125 0.9953125 0.2515625 0.9921875 0.253125 0.990625 0.271875 0.9875 0.2734375 0.9859375 0.2890625 0.9828125 0.290625 0.9828125 0.296875 0.9796875 0.2984375 0.978125 0.3109375 0.975 0.3125 0.9734375 0.3234375 0.9703125 0.325 0.9703125 0.33125 0.9671875 0.3328125 0.965625 0.34375 0.9625 0.3453125 0.9609375 0.35625 0.9578125 0.3578125 0.9578125 0.3640625 0.9546875 0.365625 0.953125 0.3703125 0.953125 0.3765625 0.95 0.378125 0.9484375 0.3859375 0.9453125 0.3875 0.9453125 0.396875 0.9421875 0.3984375 0.9421875 0.4046875 0.940625 0.409375 0.9375 0.4109375 0.9359375 0.41875 0.9328125 0.421875 0.921875 0.4234375 0.9171875 0.428125 0.915625 0.434375 0.9078125 0.4421875 0.8953125 0.4453125 0.903125 0.453125 0.903125 0.45625 0.8921875 0.465625 0.890625 0.471875 0.878125 0.484375 0.871875 0.4859375 0.8703125 0.4890625 0.8640625 0.4921875 0.8625 0.4828125 0.859375 0.48125 0.8578125 0.4765625 0.8546875 0.478125 0.8546875 0.49375 0.8578125 0.4953125 0.8578125 0.5140625 0.8609375 0.515625 0.8625 0.534375 0.865625 0.5359375 0.8671875 0.63125 0.8703125 0.6328125 0.8703125 0.70625 0.8671875 0.7078125 0.8671875 0.71875 0.865625 0.7265625 0.8625 0.728125 0.8609375 0.746875 0.8578125 0.7484375 0.8578125 0.759375 0.8546875 0.7609375 0.853125 0.7796875 0.85 0.78125 0.8484375 0.7921875 0.8453125 0.79375 0.8453125 0.7984375 0.8421875 0.8 0.8421875 0.8046875 0.840625 0.809375 0.8375 0.8109375 0.8359375 0.81875 0.8328125 0.8203125 0.8328125 0.8265625 0.8296875 0.828125 0.828125 0.8375 0.8296875 0.8453125 0.834375 0.8375 0.8453125 0.8359375 0.846875 0.8328125 0.8578125 0.8328125 0.859375 0.8359375 0.8734375 0.8359375 0.875 0.8328125 0.890625 0.8328125 0.8921875 0.83125 0.89375 0.8328125 0.9578125 0.83125 0.9734375 0.8328125 0.975 0.8359375 0.978125 0.8359375 0.9796875 0.8328125 0.98125 0.8359375 0.9984375 0.8375 0.9984375 0.8921875 0.9921875 0.89375 0.971875 0.8921875 0.9703125 0.89375 0.9734375 0.8953125 0.9734375 0.8984375 0.96875 0.8984375 0.9671875 0.9046875 0.9375 0.90625 0.9359375 0.9078125 0.9375 0.9109375 0.9328125 0.915625 0.9328125 0.91875 0.9375 0.9234375 0.9453125 0.925 0.9421875 0.9296875 0.9484375 0.9328125 0.95 0.9359375 0.9609375 0.9359375 0.9640625 0.93125 0.9625 0.928125 0.9671875 0.928125 0.96875 0.9203125 0.975 0.91875 0.9796875 0.9140625 0.9765625 0.9109375 0.9796875 0.9109375 0.978125 0.921875 0.971875 0.9234375 0.9703125 0.9265625 0.9828125 0.928125 0.984375 0.93125 0.9953125 0.93125 0.9953125 0.934375 0.9984375 0.9359375 0.9984375 0.9390625 0.99375 0.9390625 0.990625 0.94375 0.99375 0.95 0.9984375 0.95 0.9984375 0.98125 0.9953125 0.984375 0.9921875 0.98125 0.98125 0.98125 0.9796875 0.9890625 0.975 0.990625 0.9734375 0.996875 0.9625 0.99375 0.9625 0.990625 0.959375 0.9890625 0.9640625 0.98125 0.9625 0.975 0.95625 0.9734375 0.9546875 0.9765625 0.95 0.971875 0.9421875 0.971875 0.9359375 0.975 0.9375 0.9796875 0.940625 0.98125 0.940625 0.9890625 0.93125 0.9890625 0.9296875 0.99375 0.925 0.99375 0.9265625 0.9921875 0.925 0.9890625 0.909375 0.9890625 0.9078125 0.99375 0.9015625 0.99375 0.9 0.996875 0.8953125 0.9984375 0.8921875 0.996875 0.8796875 0.9984375 0.8671875 0.996875 0.865625 0.99375 0.85 0.99375 0.8484375 0.9890625 0.8453125 0.990625 0.8453125 0.99375 0.8421875 0.9890625 0.825 0.9890625 0.8234375 0.990625 0.825 0.99375 0.821875 0.99375 0.821875 0.990625 0.81875 0.9890625 0.8171875 0.9921875 0.80625 0.99375 0.8046875 0.996875 0.8 0.996875 0.7984375 0.99375 0.79375 0.99375 0.7921875 0.996875 0.78125 0.996875 0.778125 0.9890625 0.775 0.9921875 0.7734375 0.9890625 0.76875 0.9890625 0.7625 0.996875 0.7578125 0.9984375 0.7390625 0.996875 0.7375 0.99375 0.73125 0.996875 0.7296875 0.99375 0.71875 0.99375 0.7171875 0.9890625 0.70625 0.9890625 0.703125 0.99375 0.6875 0.99375 0.6859375 0.9921875 0.6765625 0.99375 0.675 0.9890625 0.6640625 0.984375 0.6640625 0.978125 0.6609375 0.9734375 0.6515625 0.971875 0.65 0.965625 0.6453125 0.9609375 0.63125 0.9546875 0.628125 0.9484375 0.6171875 0.946875 0.60625 0.9359375 0.61875 0.925 0.625 0.925 0.6375 0.91875 0.6453125 0.91875 0.6515625 0.9125 0.6578125 0.9109375 0.6671875 0.9015625 0.6671875 0.8984375 0.6640625 0.896875 0.6625 0.890625 0.6421875 0.871875 0.6375 0.8625 0.63125 0.859375 0.6296875 0.853125 0.61875 0.84375 0.6171875 0.8375 0.609375 0.8296875 0.609375 0.825 0.60625 0.8234375 0.6046875 0.815625 0.596875 0.80625 0.596875 0.8 0.59375 0.7984375 0.5921875 0.790625 0.5890625 0.7890625 0.5875 0.78125 0.584375 0.7796875 0.584375 0.775 0.58125 0.7734375 0.5796875 0.765625 0.5765625 0.7640625 0.5765625 0.7578125 0.575 0.753125 0.571875 0.7515625 0.571875 0.7453125 0.56875 0.74375 0.5671875 0.728125 0.5640625 0.7265625 0.5625 0.7078125 0.559375 0.70625 0.559375 0.7 0.55625 0.6984375 0.5546875 0.678125 0.5515625 0.6765625 0.55 0.6609375 0.546875 0.659375 0.546875 0.65 0.54375 0.6484375 0.5421875 0.63125 0.5390625 0.6296875 0.5375 0.6125 0.534375 0.6109375 0.534375 0.6 0.53125 0.5984375 0.5296875 0.5828125 0.5265625 0.58125 0.525 0.5625 0.521875 0.5609375 0.521875 0.5484375 0.51875 0.546875 0.5171875 0.528125 0.5140625 0.5265625 0.5125 0.5 0.509375 0.4984375 0.509375 0.490625 0.50625 0.4890625 0.5046875 0.465625 0.5015625 0.4640625 0.5 0.4328125 0.496875 0.43125 0.496875 0.41875 0.49375 0.4171875 0.4921875 0.38125 0.4890625 0.3796875 0.4875 0.3359375 0.484375 0.334375 0.484375 0.3234375 0.48125 0.321875 0.4796875 0.2828125 0.4765625 0.28125 0.4765625 0.1953125 0.4796875 0.19375 0.48125 0.1609375 0.484375 0.159375 0.484375 0.15 0.4875 0.1484375 0.4890625 0.13125 0.4921875 0.1296875 0.49375 0.115625 0.496875 0.1140625 0.496875 0.1078125 0.5 0.10625 0.50625 0.0828125 0.5125 0.0765625 0.5140625 0.06875 0.5171875 0.0671875 0.5171875 0.0625 0.525 0.0546875 0.5265625 0.0484375 0.5359375 0.04375 0.5390625 0.0375 0.5421875 0.0359375 0.5375 0.0234375 0.5375 0.0078125 0.534375 0.00625 0.5390625 0.0015625
Leaf_Algal_Leaf_Algal_263_jpg.rf.b41fb3b0b25d2f8f363d09b329972c73,MALFORMED,Invalid part count,3 0.1328125 0 0.1890625 0 0.1921875 0.003125 0.19375 0.0234375 0.196875 0.025 0.1984375 0.05625 0.2015625 0.0578125 0.2015625 0.0671875 0.2046875 0.06875 0.2015625 0.071875 0.2046875 0.0734375 0.20625 0.096875 0.209375 0.0984375 0.2109375 0.1078125 0.2109375 0.1234375 0.2140625 0.125 0.2140625 0.1421875 0.2171875 0.14375 0.2140625 0.146875 0.2171875 0.1484375 0.2171875 0.1765625 0.2203125 0.1984375 0.2234375 0.1984375 0.225 0.19375 0.228125 0.1921875 0.228125 0.1875 0.2359375 0.1796875 0.2375 0.1703125 0.24375 0.1671875 0.2453125 0.1578125 0.253125 0.1515625 0.253125 0.1484375 0.2609375 0.1421875 0.2625 0.1375 0.26875 0.134375 0.26875 0.13125 0.2734375 0.1296875 0.2734375 0.125 0.290625 0.109375 0.2953125 0.1 0.3015625 0.0984375 0.3078125 0.090625 0.3109375 0.090625 0.3125 0.0859375 0.321875 0.08125 0.325 0.075 0.3296875 0.075 0.3328125 0.0703125 0.3390625 0.06875 0.34375 0.0625 0.3546875 0.0609375 0.3625 0.053125 0.36875 0.053125 0.3703125 0.05 0.3796875 0.0484375 0.38125 0.0453125 0.3984375 0.04375 0.4 0.040625 0.40625 0.040625 0.4078125 0.0375 0.434375 0.0359375 0.4375 0.03125 0.4375 0.0234375 0.440625 0.021875 0.440625 0.0109375 0.44375 0.009375 0.4453125 0 0.459375 0 0.4609375 0.0046875 0.4640625 0.00625 0.4609375 0.0078125 0.4609375 0.0234375 0.45625 0.0359375 0.459375 0.0375 0.4625 0.04375 0.471875 0.0484375 0.4765625 0.059375 0.48125 0.0625 0.48125 0.0671875 0.484375 0.06875 0.4859375 0.0765625 0.4921875 0.0828125 0.4984375 0.10625 0.5015625 0.1078125 0.5015625 0.1140625 0.5046875 0.115625 0.50625 0.1296875 0.509375 0.13125 0.5109375 0.1484375 0.5140625 0.15 0.5140625 0.159375 0.5171875 0.1609375 0.51875 0.19375 0.521875 0.1953125 0.521875 0.28125 0.51875 0.2828125 0.5171875 0.321875 0.5140625 0.3234375 0.5140625 0.334375 0.5109375 0.3359375 0.509375 0.3796875 0.50625 0.38125 0.5046875 0.4171875 0.5015625 0.41875 0.5015625 0.43125 0.4984375 0.4328125 0.496875 0.4640625 0.49375 0.465625 0.4921875 0.4890625 0.4890625 0.490625 0.4890625 0.4984375 0.4859375 0.5 0.484375 0.5265625 0.48125 0.528125 0.4796875 0.546875 0.4765625 0.5484375 0.4765625 0.5609375 0.4734375 0.5625 0.471875 0.58125 0.46875 0.5828125 0.4671875 0.5984375 0.4640625 0.6 0.4640625 0.6109375 0.4609375 0.6125 0.4609375 0.621875 0.459375 0.6296875 0.45625 0.63125 0.4546875 0.6484375 0.4515625 0.65 0.4515625 0.659375 0.4484375 0.6609375 0.446875 0.6765625 0.44375 0.678125 0.4421875 0.6984375 0.4390625 0.7 0.4390625 0.70625 0.4359375 0.7078125 0.434375 0.7265625 0.43125 0.728125 0.4296875 0.74375 0.4265625 0.7453125 0.4265625 0.7515625 0.4234375 0.753125 0.421875 0.7640625 0.41875 0.765625 0.4171875 0.7734375 0.4140625 0.775 0.4140625 0.7796875 0.4109375 0.78125 0.4109375 0.7859375 0.40625 0.790625 0.4046875 0.7984375 0.4015625 0.8 0.4015625 0.80625 0.3984375 0.8078125 0.396875 0.8140625 0.39375 0.815625 0.3921875 0.8234375 0.3890625 0.825 0.3890625 0.8296875 0.384375 0.8328125 0.3796875 0.84375 0.36875 0.853125 0.3671875 0.859375 0.3609375 0.8625 0.35625 0.871875 0.3359375 0.890625 0.334375 0.896875 0.33125 0.8984375 0.33125 0.9015625 0.340625 0.9109375 0.346875 0.9125 0.353125 0.91875 0.3609375 0.91875 0.3671875 0.9203125 0.36875 0.9234375 0.3796875 0.925 0.3921875 0.9359375 0.38125 0.946875 0.3703125 0.9484375 0.3671875 0.9546875 0.353125 0.9609375 0.3484375 0.965625 0.346875 0.971875 0.3375 0.9734375 0.334375 0.978125 0.334375 0.984375 0.3234375 0.9890625 0.321875 0.99375 0.3140625 0.9921875 0.2953125 0.99375 0.2921875 0.9890625 0.28125 0.9890625 0.2796875 0.99375 0.26875 0.99375 0.2671875 0.996875 0.2609375 0.99375 0.259375 0.996875 0.240625 0.9984375 0.2359375 0.996875 0.2296875 0.9890625 0.225 0.9890625 0.2234375 0.9921875 0.2203125 0.9890625 0.2171875 0.996875 0.20625 0.996875 0.2046875 0.99375 0.19375 0.996875 0.1921875 0.99375 0.18125 0.9921875 0.1796875 0.9890625 0.1765625 0.990625 0.1765625 0.99375 0.1734375 0.99375 0.175 0.9921875 0.1734375 0.9890625 0.15625 0.9890625 0.153125 0.99375 0.153125 0.990625 0.15 0.9890625 0.1484375 0.99375 0.1328125 0.99375 0.13125 0.996875 0.103125 0.9984375 0.0984375 0.996875 0.096875 0.99375 0.090625 0.99375 0.0890625 0.9890625 0.0734375 0.9890625 0.071875 0.990625 0.0734375 0.99375 0.06875 0.99375 0.0671875 0.9890625 0.0578125 0.9890625 0.0578125 0.98125 0.0609375 0.9796875 0.0625 0.975 0.05625 0.971875 0.0484375 0.971875 0.04375 0.9765625 0.0421875 0.9734375 0.0359375 0.975 0.034375 0.98125 0.0390625 0.9890625 0.0359375 0.990625 0.0359375 0.99375 0.025 0.996875 0.0234375 0.990625 0.01875 0.9890625 0.0171875 0.98125 0.00625 0.98125 0.0046875 0.984375 0 0.98125 0 0.95 0.0046875 0.95 0.0078125 0.946875 0.00625 0.940625 0 0.9390625 0 0.9359375 0.003125 0.934375 0.003125 0.93125 0.0140625 0.93125 0.015625 0.928125 0.028125 0.9265625 0.0265625 0.9234375 0.0203125 0.921875 0.01875 0.9109375 0.021875 0.9109375 0.01875 0.9140625 0.0234375 0.91875 0.0296875 0.9203125 0.0296875 0.9265625 0.0359375 0.928125 0.034375 0.93125 0.0375 0.9359375 0.0484375 0.9359375 0.05 0.9328125 0.05625 0.9296875 0.053125 0.925 0.0609375 0.9234375 0.065625 0.91875 0.065625 0.915625 0.0625 0.9140625 0.0609375 0.90625 0.03125 0.9046875 0.03125 0.9 0.025 0.8984375 0.025 0.8953125 0.028125 0.89375 0.0265625 0.8921875 0.0171875 0.89375 0 0.8921875 0 0.8375 0.0171875 0.8359375 0.01875 0.8328125 0.0203125 0.8359375 0.0234375 0.8359375 0.025 0.8328125 0.040625 0.83125 0.053125 0.8328125 0.06875 0.8328125 0.0703125 0.83125 0.1046875 0.8328125 0.10625 0.83125 0.1078125 0.8328125 0.1234375 0.8328125 0.125 0.8359375 0.1390625 0.8359375 0.140625 0.8328125 0.1515625 0.8328125 0.153125 0.8359375 0.1640625 0.8375 0.1671875 0.84375 0.16875 0.8453125 0.1703125 0.84375 0.16875 0.828125 0.165625 0.8265625 0.165625 0.8203125 0.1625 0.81875 0.1609375 0.8109375 0.1578125 0.809375 0.15625 0.8 0.153125 0.7984375 0.153125 0.79375 0.15 0.7921875 0.1484375 0.78125 0.1453125 0.7796875 0.14375 0.7609375 0.140625 0.759375 0.140625 0.7484375 0.1375 0.746875 0.1359375 0.728125 0.1328125 0.7265625 0.13125 0.71875 0.13125 0.7078125 0.128125 0.70625 0.128125 0.6328125 0.13125 0.63125 0.1328125 0.5359375 0.1359375 0.534375 0.1375 0.515625 0.140625 0.5140625 0.140625 0.4953125 0.14375 0.49375 0.14375 0.478125 0.1421875 0.4765625 0.1390625 0.478125 0.1390625 0.48125 0.1359375 0.4828125 0.134375 0.4921875 0.128125 0.4890625 0.1265625 0.4859375 0.1203125 0.484375 0.1078125 0.471875 0.10625 0.465625 0.0953125 0.45625 0.0953125 0.453125 0.103125 0.4453125 0.090625 0.4421875 0.0828125 0.434375 0.08125 0.428125 0.0765625 0.4234375 0.065625 0.421875 0.0625 0.41875 0.0609375 0.4109375 0.0578125 0.409375 0.05625 0.4046875 0.05625 0.3984375 0.053125 0.396875 0.053125 0.3875 0.05 0.3859375 0.0484375 0.378125 0.0453125 0.3765625 0.04375 0.365625 0.040625 0.3640625 0.040625 0.3578125 0.0375 0.35625 0.03125 0.3328125 0.028125 0.33125 0.028125 0.325 0.025 0.3234375 0.0234375 0.3125 0.0203125 0.3109375 0.01875 0.2984375 0.015625 0.296875 0.015625 0.290625 0.0125 0.2890625 0.0109375 0.2734375 0.0078125 0.271875 0.00625 0.253125 0.003125 0.2515625 0.003125 0.2453125 0 0.24375 0 0.1609375 0.0109375 0.1546875 0.0109375 0.15 0.00625 0.1484375 0.00625 0.14375 0 0.1390625 0 0.0953125 0.003125 0.09375 0.003125 0.090625 0 0.0890625 0.003125 0.0859375 0 0.084375 0 0.0578125 0.003125 0.05625 0.00625 0.05 0.0421875 0.0484375 0.04375 0.0453125 0.05 0.04375 0.09375 0.04375 0.0953125 0.040625 0.10625 0.040625 0.1109375 0.0359375 0.1171875 0.0359375 0.1234375 0.0296875 0.125 0.0203125 0.128125 0.01875 0.128125 0.0078125 0.13125 0.00625 0.1328125 0.0015625
Leaf_Algal_Leaf_Algal_264,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_265,VALID,,
Leaf_Algal_Leaf_Algal_266,VALID,,
Leaf_Algal_Leaf_Algal_267,VALID,,
Leaf_Algal_Leaf_Algal_268,VALID,,
Leaf_Algal_Leaf_Algal_269,VALID,,
Leaf_Algal_Leaf_Algal_27,VALID,,
Leaf_Algal_Leaf_Algal_270,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_271,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_272,VALID,,
Leaf_Algal_Leaf_Algal_273,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_274,VALID,,
Leaf_Algal_Leaf_Algal_275,VALID,,
Leaf_Algal_Leaf_Algal_276,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_277,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_278,VALID,,
Leaf_Algal_Leaf_Algal_279,VALID,,
Leaf_Algal_Leaf_Algal_28,VALID,,
Leaf_Algal_Leaf_Algal_280,VALID,,
Leaf_Algal_Leaf_Algal_281,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_282,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_283,VALID,,
Leaf_Algal_Leaf_Algal_284,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_285,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_286,VALID,,
Leaf_Algal_Leaf_Algal_287,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_288,VALID,,
Leaf_Algal_Leaf_Algal_289,VALID,,
Leaf_Algal_Leaf_Algal_29,VALID,,
Leaf_Algal_Leaf_Algal_290,VALID,,
Leaf_Algal_Leaf_Algal_291,VALID,,
Leaf_Algal_Leaf_Algal_292,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_293,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_294,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_295,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_296,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_297,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_298,VALID,,
Leaf_Algal_Leaf_Algal_299,VALID,,
Leaf_Algal_Leaf_Algal_3,VALID,,
Leaf_Algal_Leaf_Algal_30,VALID,,
Leaf_Algal_Leaf_Algal_300,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_301,VALID,,
Leaf_Algal_Leaf_Algal_302,VALID,,
Leaf_Algal_Leaf_Algal_303,VALID,,
Leaf_Algal_Leaf_Algal_304,VALID,,
Leaf_Algal_Leaf_Algal_305,VALID,,
Leaf_Algal_Leaf_Algal_306,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_307,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_308,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_309,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_31,VALID,,
Leaf_Algal_Leaf_Algal_310,VALID,,
Leaf_Algal_Leaf_Algal_311,VALID,,
Leaf_Algal_Leaf_Algal_312,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_313,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_314,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_315,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_316,VALID,,
Leaf_Algal_Leaf_Algal_317,VALID,,
Leaf_Algal_Leaf_Algal_318,VALID,,
Leaf_Algal_Leaf_Algal_319,VALID,,
Leaf_Algal_Leaf_Algal_32,VALID,,
Leaf_Algal_Leaf_Algal_320,VALID,,
Leaf_Algal_Leaf_Algal_321,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_322,VALID,,
Leaf_Algal_Leaf_Algal_323,VALID,,
Leaf_Algal_Leaf_Algal_324,VALID,,
Leaf_Algal_Leaf_Algal_325,VALID,,
Leaf_Algal_Leaf_Algal_326,VALID,,
Leaf_Algal_Leaf_Algal_327,VALID,,
Leaf_Algal_Leaf_Algal_328,VALID,,
Leaf_Algal_Leaf_Algal_329,VALID,,
Leaf_Algal_Leaf_Algal_33,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_330,VALID,,
Leaf_Algal_Leaf_Algal_331,VALID,,
Leaf_Algal_Leaf_Algal_332,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_333,VALID,,
Leaf_Algal_Leaf_Algal_334,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_335,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_336,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_337,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_338,VALID,,
Leaf_Algal_Leaf_Algal_339,VALID,,
Leaf_Algal_Leaf_Algal_34,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_340,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_341,VALID,,
Leaf_Algal_Leaf_Algal_342,VALID,,
Leaf_Algal_Leaf_Algal_343,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_344,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_345,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_346,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_347,VALID,,
Leaf_Algal_Leaf_Algal_348,VALID,,
Leaf_Algal_Leaf_Algal_349,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_35,VALID,,
Leaf_Algal_Leaf_Algal_350,VALID,,
Leaf_Algal_Leaf_Algal_351,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_352,VALID,,
Leaf_Algal_Leaf_Algal_353,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_354,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_355,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_356,VALID,,
Leaf_Algal_Leaf_Algal_357,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_358,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_359,VALID,,
Leaf_Algal_Leaf_Algal_36,VALID,,
Leaf_Algal_Leaf_Algal_360,VALID,,
Leaf_Algal_Leaf_Algal_361,VALID,,
Leaf_Algal_Leaf_Algal_362,VALID,,
Leaf_Algal_Leaf_Algal_363,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_364,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_365,VALID,,
Leaf_Algal_Leaf_Algal_366,VALID,,
Leaf_Algal_Leaf_Algal_367,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_368,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_369,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_37,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_370,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_371,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_372,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_373,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_374,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_375,VALID,,
Leaf_Algal_Leaf_Algal_376,VALID,,
Leaf_Algal_Leaf_Algal_377,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_378,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_379,VALID,,
Leaf_Algal_Leaf_Algal_38,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_380,VALID,,
Leaf_Algal_Leaf_Algal_381,VALID,,
Leaf_Algal_Leaf_Algal_382,VALID,,
Leaf_Algal_Leaf_Algal_383,VALID,,
Leaf_Algal_Leaf_Algal_384,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_385,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_386,VALID,,
Leaf_Algal_Leaf_Algal_387,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_388,MISSING_LABEL,,No label file
Leaf_Algal_Leaf_Algal_389,MISSING_LABEL,,No label file
